Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
"Sinyal Kntl!! Pemeliharaan macam apa ini? Bukankah itu niatmu? Susah banget login twitter, cara buka redtube gimana? Cetan!! PENGGUNA'",0,1,sinyal kontol pelihara niat susah banget login twitter buka redtube setan,"['sinyal', 'kontol', 'pelihara', 'niat', 'susah', 'banget', 'login', 'twitter', 'buka', 'redtube', 'setan']"
"Nikita Mirzani Sudah Berhijab, Pernahkah Mereka yang Masih Bicara Cebang Cebong Berfantasi? Ugh!! #cokoRers'",1,0,nikita mirzani hijab bicara cebang cebong fantasi uh cokorers,"['nikita', 'mirzani', 'hijab', 'bicara', 'cebang', 'cebong', 'fantasi', 'uh', 'cokorers']"
PERILAKU BODOH PENGGUNA TERMASUK KATEGORI TINDAKAN TIDAK SENANG\n\nPerilaku nekat PENGGUNA SANGAT MENGGANGGU PERSATUAN BANGSA\n\nPERILAKU NAIF PENGGUNA SECARA TIDAK LANGSUNG ADALAH BENTUK INTIMIDASI TERHADAP Ulama\n\nPERILAKU PENGGUNA,1,0,perilaku bodoh masuk kategori tindak senang perilaku nekat ganggu bangsa perilaku naif langsung bentuk intimidasi hadap ulama perilaku,"['perilaku', 'bodoh', 'masuk', 'kategori', 'tindak', 'senang', 'perilaku', 'nekat', 'ganggu', 'bangsa', 'perilaku', 'naif', 'langsung', 'bentuk', 'intimidasi', 'hadap', 'ulama', 'perilaku']"
"USER Kotor gak masalah, yang penting warganya senang, mana kecebong bisa ngerti'",0,1,kotor warga senang kecebong nge i,"['kotor', 'warga', 'senang', 'kecebong', 'nge', 'i']"
"RT USER: Kebusukan kubu Anies Sandi terbongkar satu per satu, menang tanpa restu URL dan Prabowo berusaha cuci tangan",0,1,busuk kubu anies sandi bongkar menang restu uniform resource locator prabowo usaha cuci tangan,"['busuk', 'kubu', 'anies', 'sandi', 'bongkar', 'menang', 'restu', 'uniform', 'resource', 'locator', 'prabowo', 'usaha', 'cuci', 'tangan']"
"USER USER Bukan Seperti Orang Bodoh Gan? Tapi... Memang, S..EGO.'",1,0,sepe i orang bodoh juragan si ego,"['sepe', 'i', 'orang', 'bodoh', 'juragan', 'si', 'ego']"
"USER Pak USER Mahfud MD telah berpaling dari Allah SWT Pemberang, demi bangsa mengajak semua untuk membuang Islam",0,1,mahfud md allah subhanahu wa taala berang bangsa ajak buang islam,"['mahfud', 'md', 'allah', 'subhanahu', 'wa', 'taala', 'berang', 'bangsa', 'ajak', 'buang', 'islam']"
PENGGUNA PENGGUNA Orang bodoh minum terlalu banyak &amp; makan kotoran unta...otaknya rusak otak',1,0,orang bodoh minum amp makan kotor unta otak rusak otak,"['orang', 'bodoh', 'minum', 'amp', 'makan', 'kotor', 'unta', 'otak', 'rusak', 'otak']"
"Yang terungkap dari awal sudah jelas, itulah strategi kampanye kami untuk tim pemenangan, URL Anies Sandi",1,0,strategi kampanye tim menang uniform resource locator anies sandi,"['strategi', 'kampanye', 'tim', 'menang', 'uniform', 'resource', 'locator', 'anies', 'sandi']"
"Lembaga antikorupsi di masa lalu bubar karena adanya sentuhan kekuasaan. Giliran KPK, Kenapa PDIP Partai Politik Penguasa yang Ngotot Bubarkan KPK?",0,1,lembaga anti korupsi bubar sentuh kuasa gilir komisi berantas korupsi partai demokrasi indonesia juang ai politik kuasa otot bubar komisi berantas korupsi,"['lembaga', 'anti', 'korupsi', 'bubar', 'sentuh', 'kuasa', 'gilir', 'komisi', 'berantas', 'korupsi', 'partai', 'demokrasi', 'indonesia', 'juang', 'ai', 'politik', 'kuasa', 'otot', 'bubar', 'komisi', 'berantas', 'korupsi']"
Pendukung capres yang gagal move on selalu sibuk berhadapan dengan Aseng dan kabur membawa uang Rp. 35 triliun tunai. Namun mereka tak sadar kenapa Aseng bisa kabur dengan uang sebanyak itu tanpa dukungan warga asli ASU. Tidak mungkin Aseng melakukannya. Pribumi hanya diam saja saat disuap. Mentalitas yang tidak bersemangat memang. URL,0,1,dukung calon presiden gagal pindah on sibuk hadap asing kabur bawa uang rupiah 35 triliun tunai sadar asing kabur uang dukung warga asli anjing asing laku pribumi diam suap mentalitas semangat uniform resource locator,"['dukung', 'calon', 'presiden', 'gagal', 'pindah', 'on', 'sibuk', 'hadap', 'asing', 'kabur', 'bawa', 'uang', 'rupiah', '35', 'triliun', 'tunai', 'sadar', 'asing', 'kabur', 'uang', 'dukung', 'warga', 'asli', 'anjing', 'asing', 'laku', 'pribumi', 'diam', 'suap', 'mentalitas', 'semangat', 'uniform', 'resource', 'locator']"
RT USER: USER USER Apakah Anda cupet atau bodoh?\nSaya menulis dan tidak berbicara!!\n\xf0\x9f\x98\x81\xf0\x9f\x98\x80',1,0,cupet bodoh tulis bicara,"['cupet', 'bodoh', 'tulis', 'bicara']"
"PENGGUNA Brahahahaaa, Cebongnya NgAhok! \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 PENGGUNA ((( cebong belum cebok ))) \xf0\x9f\x98\x85 PENGGUNA'",1,0,brahahahaaa cebong ahoker cebong cebok,"['brahahahaaa', 'cebong', 'ahoker', 'cebong', 'cebok']"
"APA ARTINYA ? Penduduk asli menyadari & melihat siapa mereka? KECUALI ANDA KOMUNIS / MISIONARIS CINA, abaikan tweet ini, usir orang Tionghoa Indonesia",0,1,a inya duduk asli sadar lihat kecuali komunis misionaris cina abai twit usir orang tionghoa indonesia,"['a', 'inya', 'duduk', 'asli', 'sadar', 'lihat', 'kecuali', 'komunis', 'misionaris', 'cina', 'abai', 'twit', 'usir', 'orang', 'tionghoa', 'indonesia']"
Presiden yang Anda tuduh sebagai rezim anti-Islam telah melakukan banyak hal untuk negara ini dan telah melakukan banyak hal untuk rakyatnya... URL,1,0,presiden tuduh rezim anti islam laku negara laku rakyat uniform resource locator,"['presiden', 'tuduh', 'rezim', 'anti', 'islam', 'laku', 'negara', 'laku', 'rakyat', 'uniform', 'resource', 'locator']"
PENGGUNA PENGGUNA Kamu bajingan -.-',1,0,bajing,['bajing']
RT USER Tapi ingat. Jangan sampai China juga memperkenalkan wisata Haram ke Indonesia hahaha,0,1,cina kenal wisata haram indonesia haha,"['cina', 'kenal', 'wisata', 'haram', 'indonesia', 'haha']"
"RT USER Tanyakan saja keberadaan Prabowo dan PKS. Bib, kamu dianggap antek Prabowo dan PKS. Hidup Anda harus lebih dramatis.",1,0,prabowo partai adil sejahtera bib anggap antek prabowo partai adil sejahtera hidup dramatis,"['prabowo', 'partai', 'adil', 'sejahtera', 'bib', 'anggap', 'antek', 'prabowo', 'partai', 'adil', 'sejahtera', 'hidup', 'dramatis']"
"USER USER Saya sudah terlalu banyak meminta maaf kepada USER gan.\n\nBaik banget buat mereka....sebarkan hoax, mohon maaf....sebarkan lagi hoax, mohon maaf lagi.\n\nAnda harus menyapu USER terlebih dahulu untuk menghalangi orang . ... URL",1,0,maaf juragan banget sebar hoaks mohon maaf sebar hoaks mohon maaf sapu halang orang uniform resource locator,"['maaf', 'juragan', 'banget', 'sebar', 'hoaks', 'mohon', 'maaf', 'sebar', 'hoaks', 'mohon', 'maaf', 'sapu', 'halang', 'orang', 'uniform', 'resource', 'locator']"
PENGGUNA RT: Penyedia sialan',0,1,sedia sial,"['sedia', 'sial']"
PENGGUNA PENGGUNA PENGGUNA Orang-orang bodoh adalah orang-orang yang ingin mengganti presiden!!! Tapi saya tidak tahu siapa!!! Mikiiiiir!!!!',1,0,orang orang bodoh orang orang ganti presiden mikiiiiir,"['orang', 'orang', 'bodoh', 'orang', 'orang', 'ganti', 'presiden', 'mikiiiiir']"
PENGGUNA mengeluh bahwa kain perca ditanggapi dengan 'sialan',0,1,keluh kain perca tanggap sial,"['keluh', 'kain', 'perca', 'tanggap', 'sial']"
Kenapa kamu terlihat seperti jalang GTA yang ingin dijemput dengan mobil?,1,0,lihat sepe i jalang grand theft auto jemput mobil,"['lihat', 'sepe', 'i', 'jalang', 'grand', 'theft', 'auto', 'jemput', 'mobil']"
Sementara USER bekerja menentang dakwah Islam & membubarkan HTI..! Rakyat juga berhak mencopot jokowok pembuat gambar!!,1,0,kerja dakwah islam bubar hati rakyat hak copot jokowi kodok gambar,"['kerja', 'dakwah', 'islam', 'bubar', 'hati', 'rakyat', 'hak', 'copot', 'jokowi', 'kodok', 'gambar']"
"USER USER USER USER hah, katanya saling melengkapi. buktinya kamu juga bodoh. Apa kabarmu?'",1,0,ha lengkap bukti bodoh kabar,"['ha', 'lengkap', 'bukti', 'bodoh', 'kabar']"
USER nek ndelok pertandingan terakhir celsi kudune emyu menang dengan mudah... Tapi yo duh sih celsi berantakan ki raiso diprediksi \xf0\x9f\x98\x82',0,1,nek lihat pe andingan chelsea manchester united menang mudah iya aduh sih chelsea beranta ki prediksi,"['nek', 'lihat', 'pe', 'andingan', 'chelsea', 'manchester', 'united', 'menang', 'mudah', 'iya', 'aduh', 'sih', 'chelsea', 'beranta', 'ki', 'prediksi']"
Bagaimana Anda bisa menggunakan pekerja Tiongkok? Ada banyak pengangguran. Sungguh rezim yang kodok!,1,0,kerja tiongkok anggur sungguh rezim kodok,"['kerja', 'tiongkok', 'anggur', 'sungguh', 'rezim', 'kodok']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA @,0,1,,[]
PENGGUNA Oh kaset banci \xf0\x9f\x98\x82',1,0,oh kaset banci,"['oh', 'kaset', 'banci']"
"RT USER USER USER USER USER USER USER Haha kamu kalah, yang jahat kalah",1,0,haha kalah jahat kalah,"['haha', 'kalah', 'jahat', 'kalah']"
RT USER: USER Pencinta Orde Baru pasti mengidolakan Prabowo &amp; Harry Tanoe :D,1,0,cinta orde idola prabowo amp harry tanoe,"['cinta', 'orde', 'idola', 'prabowo', 'amp', 'harry', 'tanoe']"
"Nantang membuka Dilah, eh, katanya Setan memang akhir dari kamus melawan ""kenegarawanan Pak Joko Widodo, Presiden RI ke-7, semakin stres, hati-hati terkena stroke atau serangan jantung dan bangsa Indonesia akan kehilangan badut politik"" MERDEKA.",0,1,tantang buka eh setan kamus lawan kenegarawanan joko widodo presiden ri 7 stres hati hati kena strok serang jantung bangsa indonesia hilang badut politik merdeka,"['tantang', 'buka', 'eh', 'setan', 'kamus', 'lawan', 'kenegarawanan', 'joko', 'widodo', 'presiden', 'ri', '7', 'stres', 'hati', 'hati', 'kena', 'strok', 'serang', 'jantung', 'bangsa', 'indonesia', 'hilang', 'badut', 'politik', 'merdeka']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA ""BELAH"" durian yaaaa.\nAku tidak bodoh, aku tidak bodoh.\xf0\x9f\x98\x80\xf0\x9f\x98\x86\nMaafkan aku.'",1,0,belah durian ya bodoh bodoh maaf,"['belah', 'durian', 'ya', 'bodoh', 'bodoh', 'maaf']"
Bubarkan HTI &amp; FPI. URL,0,1,bubar hati amp front bela islam uniform resource locator,"['bubar', 'hati', 'amp', 'front', 'bela', 'islam', 'uniform', 'resource', 'locator']"
Ahok memang sangat verbal. Sebuah pelampiasan dan pelarian karena kejantanannya yang lembut.,1,0,ahok verbal buah lampias lari jantan lembut,"['ahok', 'verbal', 'buah', 'lampias', 'lari', 'jantan', 'lembut']"
Pak USER perlu melanjutkan rencana USER yang menyeret USER ke Pengadilan Hak Asasi Manusia PBB! URL,1,0,rencana seret adil hak asasi manusia pbb uniform resource locator,"['rencana', 'seret', 'adil', 'hak', 'asasi', 'manusia', 'pbb', 'uniform', 'resource', 'locator']"
"Kolonisasi di tanah Indonesia harus dihapuskan ya? Kita harus memberantas penjajahan ekonomi, budaya dan pertanian yang dilakukan Tiongkok. Demi Negara Kesatuan Republik Indonesia. Menyingkirkan...",0,1,kolonisasi tanah indonesia hapus ya berantas jajah ekonomi budaya pe ani laku tiongkok negara republik indonesia singkir,"['kolonisasi', 'tanah', 'indonesia', 'hapus', 'ya', 'berantas', 'jajah', 'ekonomi', 'budaya', 'pe', 'ani', 'laku', 'tiongkok', 'negara', 'republik', 'indonesia', 'singkir']"
"Survei di Metro TV Jokowi menang atas Presiden Baru; Tapi bagaimana menghitungnya, 45% bisa mengalahkan 46%; Jangan keliru, judulnya berarti Jokowi Masih Menangis; ; Sumber: Zie Bajrie",1,0,survei metro televisi jokowi menang presiden hitung 45 kalah 46 keliru judul bera i jokowi menang sumber zie bajrie,"['survei', 'metro', 'televisi', 'jokowi', 'menang', 'presiden', 'hitung', '45', 'kalah', '46', 'keliru', 'judul', 'bera', 'i', 'jokowi', 'menang', 'sumber', 'zie', 'bajrie']"
Menempati Istana Negara!! Sekaligus melengserkan Jokowi Salam 2 Tahun USER,1,0,istana negara lengser jokowi salam 2,"['istana', 'negara', 'lengser', 'jokowi', 'salam', '2']"
"RT USER Wah, hebat sekali, Tuan USER.... Yang lagi sibuk ngebayangin... USER.. USER.. USER..USER.... BACA INI",1,0,hebat tuan sibuk bayang baca,"['hebat', 'tuan', 'sibuk', 'bayang', 'baca']"
"USER mungkin baik-baik saja bagi Anda, tetapi bagi kami umat Islam hal ini sangat memalukan bagi kami. Setan perempuan itu telah menghina syariat kita.'",1,0,umat islam malu setan perempuan hina syariat,"['umat', 'islam', 'malu', 'setan', 'perempuan', 'hina', 'syariat']"
RT USER bayi kafir Budha teroris Myanmar,0,1,bayi kafir buddha teroris myanmar,"['bayi', 'kafir', 'buddha', 'teroris', 'myanmar']"
"Indonesia belum merdeka, Indonesia masih dijajah oleh Cina!!! URL Takbir Allauakbar",0,1,indonesia merdeka indonesia jajah cina uniform resource locator takbir allauakbar,"['indonesia', 'merdeka', 'indonesia', 'jajah', 'cina', 'uniform', 'resource', 'locator', 'takbir', 'allauakbar']"
"RT USER USER penghujat arogan Ahok pura-pura bicara SARA. Majikannya penyebar SARA, amit-amit. Tobat",1,0,hujat arogan ahok pura pura bicara sara majikan sebar sara amit amit tobat,"['hujat', 'arogan', 'ahok', 'pura', 'pura', 'bicara', 'sara', 'majikan', 'sebar', 'sara', 'amit', 'amit', 'tobat']"
USER Kapan PERVERT PERVERT USER itu akan kembali? Unta itu pengecut ya...',1,0,perve perve unta kecut ya,"['perve', 'perve', 'unta', 'kecut', 'ya']"
"Menurut Wibisono, image Jokowi yang tersebar di media massa pro asing memberikan kesan bahwa Jokowi berhasil.",1,0,wibisono citra jokowi sebar media massa pro asing kesan jokowi hasil,"['wibisono', 'citra', 'jokowi', 'sebar', 'media', 'massa', 'pro', 'asing', 'kesan', 'jokowi', 'hasil']"
"RT USER: USER USER Adian, gayamu seperti monyet. Inilah yang terjadi jika seorang pengemudi menembak metromini dan masuk ke DPR.\nAnda adalah penduduk desa.'",1,0,adi gaya sepe i monyet orang kemudi tembak metromini masuk dewan wakil rakyat duduk desa,"['adi', 'gaya', 'sepe', 'i', 'monyet', 'orang', 'kemudi', 'tembak', 'metromini', 'masuk', 'dewan', 'wakil', 'rakyat', 'duduk', 'desa']"
"USER USER.. Kamu terlalu mainstream untuk mengartikan ""pintar"". Pintar itu relatif tergantung darimana kamu mengambil pemahamanmu. Sepertinya Anda pandai meremehkan orang. Saya pandai berkomentar. Rezim saat ini pandai mengingkari janji. Jadi...membuat",1,0,mainstream menga ikan pintar pintar relatif gantung ambil paham sepe inya pandai remeh orang pandai komentar rezim pandai ingkar janji,"['mainstream', 'menga', 'ikan', 'pintar', 'pintar', 'relatif', 'gantung', 'ambil', 'paham', 'sepe', 'inya', 'pandai', 'remeh', 'orang', 'pandai', 'komentar', 'rezim', 'pandai', 'ingkar', 'janji']"
USER USER USER USER Saya kagum dengan #2019GantiPresiden,1,0,kagum 2019 ganti presiden,"['kagum', '2019', 'ganti', 'presiden']"
"USER USER USER USER USER Baiklah, kita ngobrol aja dulu.. Enggak, yang mirip anggota DPR mesum di Mingkem.. yang jelas-jelas selingkuh selama 7 tahun, kalian itu pura-pura promiscuous... #bong200 tak akan sampai ke otakmu...'",0,1,obrol anggota dewan wakil rakyat mesum diam selingkuh 7 pura pura promiscuous cebong iq ratus otak,"['obrol', 'anggota', 'dewan', 'wakil', 'rakyat', 'mesum', 'diam', 'selingkuh', '7', 'pura', 'pura', 'promiscuous', 'cebong', 'iq', 'ratus', 'otak']"
"PENGGUNA Segera tag pestanya...\nJangan berani-berani, itu berarti kamu seorang BANCI...'",1,0,tag pesta berani berani bera i orang banci,"['tag', 'pesta', 'berani', 'berani', 'bera', 'i', 'orang', 'banci']"
USER CHRIST DOG ASU JIAMPUT FUCKING FUCKING PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING PICEK TELEK PEJUH SIWUK KOTANG IDIOT FUCKING PICEK TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING PICEK TELEK PEJUH SIWUK KOTANG IDIOT FUCKING PICEK TELEK PEJUH SIWUK K,0,1,christ dog anjing jembut fucking fucking picek tai pejuh siwuk kutang siwuk idiot fucking picek tai pejuh siwuk kutang idiot fucking picek tai pejuh siwuk kutang siwuk idiot fucking picek tai pejuh siwuk kutang idiot fucking picek tai pejuh siwuk k,"['christ', 'dog', 'anjing', 'jembut', 'fucking', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'idiot', 'fucking', 'picek', 'tai', 'pejuh', 'siwuk', 'k']"
USER USER Ahhh itu hanya perasaanmu untuk menghibur diri.. mana ada cebong yang tak senang.. presiden punya cebong... tol punya cebong...lalu kamu gimana? Anda hanya memiliki germo \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,ah asa hibur cebong senang presiden cebong tol cebong milik germo,"['ah', 'asa', 'hibur', 'cebong', 'senang', 'presiden', 'cebong', 'tol', 'cebong', 'milik', 'germo']"
"Kami lebih khawatir tentang Anda menjadi presiden!!!! Hidupmu penuh drama dan pencitraan, mainkan saja FTV joko URL judulnya",1,0,khawatir presiden hidup penuh drama citra main film televisi joko uniform resource locator judul,"['khawatir', 'presiden', 'hidup', 'penuh', 'drama', 'citra', 'main', 'film', 'televisi', 'joko', 'uniform', 'resource', 'locator', 'judul']"
Umat ​​Buddha membunuh Muslim di Myanmar,0,1,umat buddha bunuh muslim myanmar,"['umat', 'buddha', 'bunuh', 'muslim', 'myanmar']"
PENGGUNA Yahudi Bangke meminta tempat ibadah kepada orang Jerman,0,1,yahudi bangkai ibadah orang jerman,"['yahudi', 'bangkai', 'ibadah', 'orang', 'jerman']"
"Papa meminta Ketua Fraksi Rakyat itu ingin Setya Novanto keluar dari DPR, bukan dipecat. Ketua DPR tidak ada gunanya. Saya dipecat dan saya masih di DPR.",1,0,papa ketua fraksi rakyat setya novanto dewan wakil rakyat pecat ketua dewan wakil rakyat pecat dewan wakil rakyat,"['papa', 'ketua', 'fraksi', 'rakyat', 'setya', 'novanto', 'dewan', 'wakil', 'rakyat', 'pecat', 'ketua', 'dewan', 'wakil', 'rakyat', 'pecat', 'dewan', 'wakil', 'rakyat']"
Tipuan PENGGUNA...; Katak...; Kadal monitor...; meroket...; sekop...; Bajingan...; Karbitan...; Munafik...; ; #2019GantiPresiden; #2019Presiden Baru; ; #2019TenggelamkanJokowiKeSungai Siak,0,1,tipu katak kadal monitor roket sekop bajing karbitan munafik 2019 ganti presiden 2019presiden 2019tenggelamkanjokowikesungai siak,"['tipu', 'katak', 'kadal', 'monitor', 'roket', 'sekop', 'bajing', 'karbitan', 'munafik', '2019', 'ganti', 'presiden', '2019presiden', '2019tenggelamkanjokowikesungai', 'siak']"
"Itu yang dihebohkan komunis, mungkin Anda tidak mau membacanya. Yang membacanya, kalau ada niat agitasi menyerang pemerintah, manfaatkan ini untuk mencari simpatisan",1,0,heboh komunis baca baca niat agitasi serang perintah manfaat cari simpatisan,"['heboh', 'komunis', 'baca', 'baca', 'niat', 'agitasi', 'serang', 'perintah', 'manfaat', 'cari', 'simpatisan']"
"USER Bukankah ini penting? Sudah berapa lama Inter tak punya bek kanan yang bisa jadi pembeda, terakhir di era Maicon, D'ambrosio juga baru setelah datangnya cancelo yang bagus...\nHmmmm,,,itu berarti kesimpulannya Ausilio gila... \xf0\x9f\x98\x81\xf0",1,0,inter bek kanan beda era maicon ambrosio cancelo bagus hmmmm bera i simpul ausilio gila,"['inter', 'bek', 'kanan', 'beda', 'era', 'maicon', 'ambrosio', 'cancelo', 'bagus', 'hmmmm', 'bera', 'i', 'simpul', 'ausilio', 'gila']"
USER Disebut juga agama munafik...',1,0,agama munafik,"['agama', 'munafik']"
"43. Contoh lain: meski banyak tuduhan dugaan korupsi, SBY tidak pernah mendorong kejaksaan untuk mengusutnya. Apalagi, Komisi Pemberantasan Korupsi (KPK) meminta mengusut dugaan korupsi yang dilakukan Jokowi",1,0,43 contoh tuduh duga korupsi susilo bambang yudhoyono dorong jaksa usut komisi berantas korupsi komisi berantas korupsi usut duga korupsi laku jokowi,"['43', 'contoh', 'tuduh', 'duga', 'korupsi', 'susilo', 'bambang', 'yudhoyono', 'dorong', 'jaksa', 'usut', 'komisi', 'berantas', 'korupsi', 'komisi', 'berantas', 'korupsi', 'usut', 'duga', 'korupsi', 'laku', 'jokowi']"
"Berhentilah menjadi konsumen wisata haji & umoh bodong, jadilah produsen wisata ziarah Indonesia",0,1,henti konsumen wisata haji rumah bodong produsen wisata ziarah indonesia,"['henti', 'konsumen', 'wisata', 'haji', 'rumah', 'bodong', 'produsen', 'wisata', 'ziarah', 'indonesia']"
PENGGUNA RT PENGGUNA Ada yang menghina penista agama tapi ternyata mereka menyembunyikan penganut poligami. Kamu mau seperti itu? Aku nggak mau.,1,0,hina nista agama nyata sembunyi anut poligami sepe i,"['hina', 'nista', 'agama', 'nyata', 'sembunyi', 'anut', 'poligami', 'sepe', 'i']"
USER Singkirkan negara dengan harga tetap,0,1,singkir negara harga,"['singkir', 'negara', 'harga']"
"USER Ingat baik-baik apa yang dikatakan Royson, ""Jokowi adalah antek saya..!""\n\nMungkin itulah alasan mendasar mengapa rezim ini seolah-olah sengaja masuk ke dalam ""Jebakan Utang"" KOMUNIS CINA!\n\nJadi, wajib bagi #2019Ganti Presiden !'",1,0,royson jokowi antek alas dasar rezim olah olah sengaja masuk jebak utang komunis cina wajib 2019 ganti presiden presiden,"['royson', 'jokowi', 'antek', 'alas', 'dasar', 'rezim', 'olah', 'olah', 'sengaja', 'masuk', 'jebak', 'utang', 'komunis', 'cina', 'wajib', '2019', 'ganti', 'presiden', 'presiden']"
