Tweet,HS_Individual,HS_Group,Cleaned_Tweet,Tweet_list
"USER USER USER USER biasa gan, dia mempunyai ciri-ciri kecebong aduan jadi lugu namanya juga kecebong coin buzzer seperti ini\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\ x82'",0,1,juragan ciri ciri kecebong adu lugu nama kecebong coin buzzer sepe i x82,"['juragan', 'ciri', 'ciri', 'kecebong', 'adu', 'lugu', 'nama', 'kecebong', 'coin', 'buzzer', 'sepe', 'i', 'x82']"
napadah shopee kampung',0,1,dah shopee kampung,"['dah', 'shopee', 'kampung']"
"USER USER Cebong tidak akan pernah senang melihat kesuksesan pk anis, mereka tetap akan iri. Parahnya lagi, tuanmu dipuji terus-menerus meskipun dia berbuat jahat.'",0,1,cebong senang lihat sukses anis iri parah tuan puji jahat,"['cebong', 'senang', 'lihat', 'sukses', 'anis', 'iri', 'parah', 'tuan', 'puji', 'jahat']"
Tuhan adalah Iblis. Iblis adalah Tuhan. Agama unta',0,1,tuhan iblis iblis tuhan agama unta,"['tuhan', 'iblis', 'iblis', 'tuhan', 'agama', 'unta']"
RT USER USER Jenderal propaganda mereka melancarkan perang propaganda dengan nilai jual utama mereka adalah PKI dan Sinisisasi.,0,1,jenderal propaganda lancar perang propaganda nilai jual utama partai komunis indonesia sinis,"['jenderal', 'propaganda', 'lancar', 'perang', 'propaganda', 'nilai', 'jual', 'utama', 'partai', 'komunis', 'indonesia', 'sinis']"
TERTAWA TERBAHAK-BAHAK! Jajaran cebong yang sakit hati ingin manfaatkan isu Saracen untuk menyerang Anies-Sandi agar gagal dilantik,0,1,te awa bahak bahak jajar cebong sakit hati manfaat isu saracen serang anies sandi gagal lantik,"['te', 'awa', 'bahak', 'bahak', 'jajar', 'cebong', 'sakit', 'hati', 'manfaat', 'isu', 'saracen', 'serang', 'anies', 'sandi', 'gagal', 'lantik']"
USER cebong memang pandai membuat dan menyebarkan hoax',0,1,cebong pandai sebar hoaks,"['cebong', 'pandai', 'sebar', 'hoaks']"
"Pasca Kasus PKI di LBH, Banyak Antek Komunis yang Menciptakan Opini dan Tekad yang Menyembunyikan Kebangkitan PKI",0,1,pasca partai komunis indonesia antek komunis cipta opini tekad sembunyi bangkit partai komunis indonesia,"['pasca', 'partai', 'komunis', 'indonesia', 'antek', 'komunis', 'cipta', 'opini', 'tekad', 'sembunyi', 'bangkit', 'partai', 'komunis', 'indonesia']"
"Kenapa USER membicarakan hal sepele seperti masalah kalajengking, karena kalau tidak tahu pertentangan seperti USER pasti akan mengeluh akan membuat stres dan stroke pada diri sendiri.. karena dosennya kurang laku.. sana tidak ada hasil yang besar dalam karyanya... bahkan siswa jurusan itu pun bodoh",0,1,bicara sepele sepe i kalajengking pe entangan sepe i keluh stres strok dosen laku hasil karya siswa jurus bodoh,"['bicara', 'sepele', 'sepe', 'i', 'kalajengking', 'pe', 'entangan', 'sepe', 'i', 'keluh', 'stres', 'strok', 'dosen', 'laku', 'hasil', 'karya', 'siswa', 'jurus', 'bodoh']"
"Ajak seluruh umat Islam untuk mencari tahu siapa Muhammad sebenarnya, jangan mempersulit dia untuk menyesuaikan diri dengan penis bangsa ini.",0,1,ajak umat islam cari muhammad sulit sesuai penis bangsa,"['ajak', 'umat', 'islam', 'cari', 'muhammad', 'sulit', 'sesuai', 'penis', 'bangsa']"
"USER Eh, kamu bodoh, kenapa masih mengolok-olok saya, kamu bilang ingin memainkan permainan saya.\nKamu hanya bisa meneruskan berita tanpa analisis.\nGrup MAHO mana yang pintar wk wk wk'",0,1,eh bodoh olok olok bilang main main berita analisis grup manusia homo pintar wkwk wkwk wkwk,"['eh', 'bodoh', 'olok', 'olok', 'bilang', 'main', 'main', 'berita', 'analisis', 'grup', 'manusia', 'homo', 'pintar', 'wkwk', 'wkwk', 'wkwk']"
USER USER USER USER hehe khas bani pekok. Aku tidak bisa menyangkalnya tapi aku bodoh.',0,1,hehe khas bani bodoh sangkal bodoh,"['hehe', 'khas', 'bani', 'bodoh', 'sangkal', 'bodoh']"
"Haruskah saya membuat thread tentang menjadi TKI di Malaysia dengan jam kerja 16 jam? Faktanya, pabrik ini benar-benar mengerikan.'",0,1,thread tenaga kerja indonesia malaysia jam kerja 16 jam fakta pabrik keri,"['thread', 'tenaga', 'kerja', 'indonesia', 'malaysia', 'jam', 'kerja', '16', 'jam', 'fakta', 'pabrik', 'keri']"
"Antek-antek PKI sudah muncul dan berani tampil terang-terangan, sehingga pemerintah tidak tinggal diam. URL",0,1,antek antek partai komunis indonesia muncul berani tampil terang terang perintah tinggal diam uniform resource locator,"['antek', 'antek', 'partai', 'komunis', 'indonesia', 'muncul', 'berani', 'tampil', 'terang', 'terang', 'perintah', 'tinggal', 'diam', 'uniform', 'resource', 'locator']"
Bagaimana perasaan walubi jika umat Buddha di Indonesia diusir dan dibantai???,0,1,asa walubi umat buddha indonesia usir bantai,"['asa', 'walubi', 'umat', 'buddha', 'indonesia', 'usir', 'bantai']"
"USER Nasdem menjadi bahan tertawaan anak-anak muda di seluruh Indonesia. Ucapan kadernya asbun. Mereka yang ingin menjadi cawapres Jokowi hanyalah imajinasi kader partai. Rakyat tidak peduli, kecuali #2019GantiPresiden",0,1,nasional demokrat bahan te awa anak anak muda indonesia kader bunyi calon wakil presiden jokowi imajinasi kader ai rakyat peduli kecuali 2019 ganti presiden,"['nasional', 'demokrat', 'bahan', 'te', 'awa', 'anak', 'anak', 'muda', 'indonesia', 'kader', 'bunyi', 'calon', 'wakil', 'presiden', 'jokowi', 'imajinasi', 'kader', 'ai', 'rakyat', 'peduli', 'kecuali', '2019', 'ganti', 'presiden']"
USER Bubarkan saja KPK agar para koruptor leluasa memperkaya diri di negeri ini,0,1,bubar komisi berantas korupsi koruptor leluasa kaya negeri,"['bubar', 'komisi', 'berantas', 'korupsi', 'koruptor', 'leluasa', 'kaya', 'negeri']"
RT USER memang otoriter! Apakah bukti USER selalu OTT? Padahal partai politiknya sendiri banyak sekali kan? PENGGUNA & PENGGUNA Semua orang ditangkap?,0,1,otoriter bukti ott ai politik orang tangkap,"['otoriter', 'bukti', 'ott', 'ai', 'politik', 'orang', 'tangkap']"
USER USER USER USER USER USER Cebong adalah badut Tiongkok \x81 Dikipasi dengan uang receh bukanlah lelucon\xf0\x,0,1,cebong badut tiongkok kipas uang receh lelucon,"['cebong', 'badut', 'tiongkok', 'kipas', 'uang', 'receh', 'lelucon']"
Apakah berkat doa dan mengaji atau berkat mempelajari ilmu yang dikembangkan orang kafir Pak Lukman?,0,1,berkat doa aji berkat ajar ilmu kembang orang kafir lukman,"['berkat', 'doa', 'aji', 'berkat', 'ajar', 'ilmu', 'kembang', 'orang', 'kafir', 'lukman']"
"Yang mengejutkan, dalam budaya Indonesia saat ini, orang-orang seperti Arteria, Fahri, Fadli - yang bisnisnya hanya teater - tak henti-hentinya menjadi sumber berita. Mereka yang punya kamera juga jelas hanya mencari teater, sengaja memberikan insentif kepada monyet.",0,1,kejut budaya indonesia orang orang sepe i a eria fahri fadli bisnis teater henti henti sumber berita kamera cari teater sengaja insentif monyet,"['kejut', 'budaya', 'indonesia', 'orang', 'orang', 'sepe', 'i', 'a', 'eria', 'fahri', 'fadli', 'bisnis', 'teater', 'henti', 'henti', 'sumber', 'berita', 'kamera', 'cari', 'teater', 'sengaja', 'insentif', 'monyet']"
"Mengapa hanya warga Tionghoa non-Muslim yang dibantai? USERnya orang China juga, usir dia juga.",0,1,warga tionghoa non muslim bantai nya orang cina usir,"['warga', 'tionghoa', 'non', 'muslim', 'bantai', 'nya', 'orang', 'cina', 'usir']"
Rasanya seperti kemarin saat menggunakan Axis saya aman di rumah. Kok 2 minggu ini jaringan semrawut sekali -_-*',0,1,sepe i kemarin axis aman rumah 2 minggu jaring semrawut,"['sepe', 'i', 'kemarin', 'axis', 'aman', 'rumah', '2', 'minggu', 'jaring', 'semrawut']"
"USER Pak USER sebelum anda menjelaskan, Alquran hanyalah buku sampah yang berbahaya, kekacauan terus terjadi",0,1,alquran buku sampah bahaya kacau,"['alquran', 'buku', 'sampah', 'bahaya', 'kacau']"
Bubarkan saja DPR dan KPK... sama bodohnya,0,1,bubar dewan wakil rakyat komisi berantas korupsi bodoh,"['bubar', 'dewan', 'wakil', 'rakyat', 'komisi', 'berantas', 'korupsi', 'bodoh']"
"#TolakPerpresTKA; #TolakPerpresTKA; #2019GantiPresiden; #2019Presiden Baru; ; Hai pelajar indonesia, ini hadiah lipstik dan pewarna untuk kalian dari kakek pengendara beca",0,1,tolak atur presiden tenaga kerja asing tolak atur presiden tenaga kerja asing 2019 ganti presiden 2019presiden hai ajar indonesia hadiah lipstik warna kakek kendara becak,"['tolak', 'atur', 'presiden', 'tenaga', 'kerja', 'asing', 'tolak', 'atur', 'presiden', 'tenaga', 'kerja', 'asing', '2019', 'ganti', 'presiden', '2019presiden', 'hai', 'ajar', 'indonesia', 'hadiah', 'lipstik', 'warna', 'kakek', 'kendara', 'becak']"
"Anggota DPR Ini Pamer Bodoh & Savage Soal Islam, Alquran Perintahkan Pemenggalan Orang Kafir, Dia Jalankan, Bisa Bilang Itu Hak Asasi Manusia",0,1,anggota dewan wakil rakyat pamer bodoh savage islam alquran perintah penggal orang kafir jalan bilang hak asasi manusia,"['anggota', 'dewan', 'wakil', 'rakyat', 'pamer', 'bodoh', 'savage', 'islam', 'alquran', 'perintah', 'penggal', 'orang', 'kafir', 'jalan', 'bilang', 'hak', 'asasi', 'manusia']"
"Kenapa tidak mendukung Siwanbango, pengguna bodoh?",0,1,dukung siwanbango bodoh,"['dukung', 'siwanbango', 'bodoh']"
"PENGGUNA ingin bukti RADIKAL HTI dan FPI?!; apakah tidak cukup bukti dalam setiap pidato HTI dan FPI yang selalu memfitnah dan menghina pemerintah, POLISI bahkan ULAMA'/KYAI-KYAI!!!; pada dasarnya otak bebek berpura-pura buta dan tuli dengan otak penuh junj",0,1,bukti radikal hati front bela islam bukti pidato hati front bela islam fitnah hina perintah polisi ulama kiai kiai dasar otak bebek pura pura buta tuli otak penuh junj,"['bukti', 'radikal', 'hati', 'front', 'bela', 'islam', 'bukti', 'pidato', 'hati', 'front', 'bela', 'islam', 'fitnah', 'hina', 'perintah', 'polisi', 'ulama', 'kiai', 'kiai', 'dasar', 'otak', 'bebek', 'pura', 'pura', 'buta', 'tuli', 'otak', 'penuh', 'junj']"
"Membahas Islam yang menghancurkan nilai-nilai USER, memperkuat karakter melalui revitalisasi pendidikan nilai",0,1,bahas islam hancur nilai nilai kuat karakter revitalisasi didik nilai,"['bahas', 'islam', 'hancur', 'nilai', 'nilai', 'kuat', 'karakter', 'revitalisasi', 'didik', 'nilai']"
RT USER Semoga kedepan etnis Tionghoa di Indonesia tetap tidak menduduki pemerintahan...bisa jadi seperti Singapura :),0,1,moga etnis tionghoa indonesia duduk perintah sepe i singapura,"['moga', 'etnis', 'tionghoa', 'indonesia', 'duduk', 'perintah', 'sepe', 'i', 'singapura']"
USER USER Indonesia sedang dijajah oleh Tiongkok...,0,1,indonesia jajah tiongkok,"['indonesia', 'jajah', 'tiongkok']"
RT USER DPR tak perlu dibubarkan,0,1,dewan wakil rakyat bubar,"['dewan', 'wakil', 'rakyat', 'bubar']"
PENGGUNA PENGGUNA PENGGUNA Cocot cocot cocot. 2019 bubarkan grindra',0,1,cocot cocot cocot 2019 bubar gerindra,"['cocot', 'cocot', 'cocot', '2019', 'bubar', 'gerindra']"
RT USER: USER Burma dan Budha adalah teroris sejati,0,1,burma buddha teroris sejati,"['burma', 'buddha', 'teroris', 'sejati']"
"#Iklan Ahok Jahat Baru Ada di Rezim Jokopret, Setan, Iblis, Dajjal Dibangkitkan dari Kuburannya. Mereka bergembira merayakannya setelah sekian lama dirantai",0,1,iklan ahok jahat rezim jokowi kampret setan iblis dajjal bangkit kubur gembira raya sekian rantai,"['iklan', 'ahok', 'jahat', 'rezim', 'jokowi', 'kampret', 'setan', 'iblis', 'dajjal', 'bangkit', 'kubur', 'gembira', 'raya', 'sekian', 'rantai']"
"PENGGUNA Maraknya orang masuk ke Indonesia hanya pengalihan isu. ""Hati\xc2\xb2 sebenarnya tertuju pada Syiah Rafidhah, biang keladi semua pemberontakan/kudeta negara\xc2\xb2 muslim ahlussunah di dunia""",0,1,marak orang masuk indonesia alih isu hati te uju syiah rafidhah biang keladi ronta kudeta negara muslim ahlusunah dunia,"['marak', 'orang', 'masuk', 'indonesia', 'alih', 'isu', 'hati', 'te', 'uju', 'syiah', 'rafidhah', 'biang', 'keladi', 'ronta', 'kudeta', 'negara', 'muslim', 'ahlusunah', 'dunia']"
PENGGUNA.... Bani Kampret.... Bani Kecebong........ Pilih Bani Adam...... tentang manusia,0,1,bani kampret bani kecebong pilih bani adam manusia,"['bani', 'kampret', 'bani', 'kecebong', 'pilih', 'bani', 'adam', 'manusia']"
USER USER USER USER USER REZIM PENJUALAN USER GAMBAR PENIPUAN SEMUA PALSU',0,1,rezim jual gambar tipu palsu,"['rezim', 'jual', 'gambar', 'tipu', 'palsu']"
USER Sungguh “rezim KOPLAK..Indonesia sedang sekarat..ummat Islam sedang dipecah belah” oleh Allah SWT..antara umat Islam dan munafiqun.,0,1,sungguh rezim kocak indonesia sekarat umat islam pecah belah allah subhanahu wa taala umat islam munafik,"['sungguh', 'rezim', 'kocak', 'indonesia', 'sekarat', 'umat', 'islam', 'pecah', 'belah', 'allah', 'subhanahu', 'wa', 'taala', 'umat', 'islam', 'munafik']"
Mengapa menggunakan bahasa Arab? Bukankah Tuhan Yang Maha Esa menurut Pancasila dalam bahasa Indonesia?,0,1,bahasa arab tuhan maha esa pancasila bahasa indonesia,"['bahasa', 'arab', 'tuhan', 'maha', 'esa', 'pancasila', 'bahasa', 'indonesia']"
Tak heran jika tim sukses Anies-Sandi bersikap seolah-olah pandai berkicau,0,1,heran tim sukses anies sandi sikap olah olah pandai kicau,"['heran', 'tim', 'sukses', 'anies', 'sandi', 'sikap', 'olah', 'olah', 'pandai', 'kicau']"
"Setiap kali USER nge-tweet, dia terlihat semakin bodoh dan bodoh, orang-orang yang memilihnya pun semakin bodoh.'",0,1,kali nge twit lihat bodoh bodoh orang orang pilih bodoh,"['kali', 'nge', 'twit', 'lihat', 'bodoh', 'bodoh', 'orang', 'orang', 'pilih', 'bodoh']"
"USER USER Ketika generasi feses sedang senang-senangnya, para pemimpinnya bisa sesumbar anti seng saat pilkada dan ketika pilkada selesai, pengikutnya akan membela bahwa fesesnya enak.'",0,1,generasi feses senang senang pimpin sesumbar anti seng pilih kepala daerah pilih kepala daerah selesai bela feses enak,"['generasi', 'feses', 'senang', 'senang', 'pimpin', 'sesumbar', 'anti', 'seng', 'pilih', 'kepala', 'daerah', 'pilih', 'kepala', 'daerah', 'selesai', 'bela', 'feses', 'enak']"
USER Betul... Anak-anak PKI mulai bermunculan mengikuti jejak ayahnya.,0,1,anak anak partai komunis indonesia muncul jejak ayah,"['anak', 'anak', 'partai', 'komunis', 'indonesia', 'muncul', 'jejak', 'ayah']"
PENGGUNA USER hancurkan pki. Mari kita dukung Prabowo untuk tahun 2019,0,1,hancur partai komunis indonesia mari dukung prabowo 2019,"['hancur', 'partai', 'komunis', 'indonesia', 'mari', 'dukung', 'prabowo', '2019']"
"USER Pak USER Membuang Islam memang menyakitkan, namun harus dilakukan demi kebaikan seluruh umat manusia",0,1,buang islam sakit laku umat manusia,"['buang', 'islam', 'sakit', 'laku', 'umat', 'manusia']"
PENGGUNA PENGGUNA Memang ada etnis Tionghoa yang ikut berjuang namun lebih banyak lagi yang menjadi pengkhianat dan menjadi antek Belanda.,0,1,etnis tionghoa juang penghianat antek belanda,"['etnis', 'tionghoa', 'juang', 'penghianat', 'antek', 'belanda']"
"USER Pak USER Umat Islam selalu bilang kebenaran datangnya dari Allah SWT, yang mana? Muhammad menjadi nabi?",0,1,umat islam bilang allah subhanahu wa taala muhammad nabi,"['umat', 'islam', 'bilang', 'allah', 'subhanahu', 'wa', 'taala', 'muhammad', 'nabi']"
"Gerindra pegang ekonomi? Negara kita bisa hancur. Cook menyarankan cetak uang sebanyak-banyaknya untuk melunasi utang, jadi tidak perlu utang lagi. Bahkan bisa pinjam uang dari negara lain. Bisa dibilang biaya produksi cetak uang murah. Ekonomi limbah; ; Kecoak yang baik, pasti",0,1,gerindra pegang ekonomi negara hancur cook saran cetak uang lunas utang utang pinjam uang negara bilang biaya produksi cetak uang murah ekonomi limbah kecoak,"['gerindra', 'pegang', 'ekonomi', 'negara', 'hancur', 'cook', 'saran', 'cetak', 'uang', 'lunas', 'utang', 'utang', 'pinjam', 'uang', 'negara', 'bilang', 'biaya', 'produksi', 'cetak', 'uang', 'murah', 'ekonomi', 'limbah', 'kecoak']"
Para pelayan Tionghoa merasa bahwa Tiongkok mencintai kemerdekaan Indonesia.,0,1,layan tionghoa tiongkok cinta merdeka indonesia,"['layan', 'tionghoa', 'tiongkok', 'cinta', 'merdeka', 'indonesia']"
"USER Pak USER untuk secara efektif memberantas Teroris Islam, harus dijelaskan bahwa Al-Qur'an adalah kitab teroris.",0,1,efektif berantas teroris islam al qur an kitab teroris,"['efektif', 'berantas', 'teroris', 'islam', 'al', 'qur', 'an', 'kitab', 'teroris']"
Percaya pada Allah SWT yang bodoh & biadab? Kalian bodoh & biadab terhadap bangsa,0,1,percaya allah subhanahu wa taala bodoh biadab bodoh biadab hadap bangsa,"['percaya', 'allah', 'subhanahu', 'wa', 'taala', 'bodoh', 'biadab', 'bodoh', 'biadab', 'hadap', 'bangsa']"
"Mobile legend babi banget jangan kasih aku naik rank kimakkk, tim noob babi anak setan",0,1,mobile legend babi banget kasih rank kimakkk tim noob babi anak setan,"['mobile', 'legend', 'babi', 'banget', 'kasih', 'rank', 'kimakkk', 'tim', 'noob', 'babi', 'anak', 'setan']"
RT USER USER Jadi dukung mereka yang korup! Bubarkan KPK. Pantas saja... dari situlah isu PKI keluar. Sungguh orang yang korup,0,1,dukung korup bubar komisi berantas korupsi situ isu partai komunis indonesia sungguh orang korup,"['dukung', 'korup', 'bubar', 'komisi', 'berantas', 'korupsi', 'situ', 'isu', 'partai', 'komunis', 'indonesia', 'sungguh', 'orang', 'korup']"
PENGGUNA PENGGUNA Pekerja asing Tiongkok memang dimanjakan....',0,1,kerja asing tiongkok manja,"['kerja', 'asing', 'tiongkok', 'manja']"
PENGGUNA RT: PENGGUNA jangan biarkan Indonesia diambil alih oleh Cina... Apakah kita semua perlu memboikot produk Cina???,0,1,biar indonesia ambil alih cina boikot produk cina,"['biar', 'indonesia', 'ambil', 'alih', 'cina', 'boikot', 'produk', 'cina']"
RT USER: USER Manis hanya di awal. Bokong Goblog!!!!! #SolerOut #HerjosOut',0,1,manis bokong goblok soler out herjos out,"['manis', 'bokong', 'goblok', 'soler', 'out', 'herjos', 'out']"
USER USER USER Menghina tapi tidak malu menggunakan fasilitas yang diciptakan pemerintah! Ibu rumah tangga tidak tahu malu! Tidak punya harga diri untuk memakan gaji negara yang dihinanya! Haram! !!',0,1,hina malu fasilitas cipta perintah rumah tangga malu harga makan gaji negara hina haram,"['hina', 'malu', 'fasilitas', 'cipta', 'perintah', 'rumah', 'tangga', 'malu', 'harga', 'makan', 'gaji', 'negara', 'hina', 'haram']"
"USER USER Nanti!!!\nApa yang sebenarnya bisa dilakukan anak Pepo? \n\nJaga saja, biar tidak rewel seperti ini!!\n\n\xf0\x9f\x90\xb8\xf0\x9",0,1,laku anak pepo jaga biar rewel sepe i,"['laku', 'anak', 'pepo', 'jaga', 'biar', 'rewel', 'sepe', 'i']"
Isu Munir juga ada hubungannya dengan mengapa rezim Jokowi sangat anti Islam. Setelah saya tweet semoga menjadi sejelas mungkin.,0,1,isu munir hubung rezim jokowi anti islam twit moga,"['isu', 'munir', 'hubung', 'rezim', 'jokowi', 'anti', 'islam', 'twit', 'moga']"
"USER, bodoh sekali Anda mendukung rezim seperti ini...'",0,1,bodoh dukung rezim sepe i,"['bodoh', 'dukung', 'rezim', 'sepe', 'i']"
DIKTATOR USER USER JOKOWI bertanggung jawab atas organisasi pembantaian manusia NU yang mengatur strategi kampanye.,0,1,diktator jokowi be anggung organisasi bantai manusia nu atur strategi kampanye,"['diktator', 'jokowi', 'be', 'anggung', 'organisasi', 'bantai', 'manusia', 'nu', 'atur', 'strategi', 'kampanye']"
RT USER Nggak Penting...apapun boleh,0,1,,[]
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Ngoaaahahaaa si Wowok anak kuda unta kejang-kejang, baca tulisanku aja gak bisa..... ibumu masih selingkuh sama kuda Wowok.... Ngoaaahahaaa\xf0\x9f\xa4\xa3\ xf0\x9f\xa4\xa",0,1,ngoaaahahaaa sih prabowo anak kuda unta kejang kejang baca tulis selingkuh kuda prabowo ngoaaahahaaa xf0,"['ngoaaahahaaa', 'sih', 'prabowo', 'anak', 'kuda', 'unta', 'kejang', 'kejang', 'baca', 'tulis', 'selingkuh', 'kuda', 'prabowo', 'ngoaaahahaaa', 'xf0']"
"Jika tidak ada demonstrasi berjilid atas pernyataan USER bahwa kitab suci itu fiksi, maka hampir bisa dipastikan tujuan utama gerakan “Beli Islam” di jilid versi 212 dst adalah motif politik untuk menjatuhkan Ahok. Ahok sudah menjadi korban.",0,1,demonstrasi jilid nyata kitab suci fiksi tuju utama gera beli islam jilid versi 212 motif politik jatuh ahok ahok korban,"['demonstrasi', 'jilid', 'nyata', 'kitab', 'suci', 'fiksi', 'tuju', 'utama', 'gera', 'beli', 'islam', 'jilid', 'versi', '212', 'motif', 'politik', 'jatuh', 'ahok', 'ahok', 'korban']"
"Pendukung Prabowo seperti ARB, SDA adalah orang-orang bejat yang mempunyai kebiasaan kasar, termasuk orang ini &gt;&gt; PENGGUNA'",0,1,dukung prabowo sepe i arb sda orang orang bejat kasar masuk orang,"['dukung', 'prabowo', 'sepe', 'i', 'arb', 'sda', 'orang', 'orang', 'bejat', 'kasar', 'masuk', 'orang']"
